event_id,zone_id,latitude,longitude,temperature,humidity,rainfall,animal_density_score,distance_to_road,distance_to_water,distance_to_ranger_station,elevation,hour,month,season,species,historical_incident_count,acoustic_risk,poaching_incident,real_temperature,real_rainfall,real_humidity,real_elevation,terrain_slope,reserve_proximity,road_density,species_occurrence_density
evt_bb7058a8,ZONE_B02,-2.14838,34.71623,18.7,60.0,0.0,23,1877.4,13991.1,30815.8,1373.7,3,1,Short Dry,Buffalo,33,0.38,1,23.9,8.4,57.3,1374.6,6.05,0.0,0.04982217205520519,136.72
evt_ef5a931e,ZONE_C02,-1.91339,34.77608,19.0,60.2,0.0,36,8474.4,12885.9,26683.3,1398.8,3,1,Short Dry,Lion,2,0.4,0,23.9,8.4,57.3,1433.8,0.8,2543.514970182659,0.027042073816587048,113.24000000000001
evt_907e5bac,ZONE_D01,-1.81,34.57137,19.9,57.0,0.0,38,14302.7,25434.5,52110.6,1302.0,3,1,Short Dry,Zebra,3,0.39,0,23.9,8.4,57.3,1322.0,2.78,0.0,0.04300382281598008,153.51
evt_1bdfe237,ZONE_B04,-2.2253,35.11131,18.2,60.4,0.0,37,8307.3,10248.6,27938.6,1369.0,3,1,Short Dry,Zebra,0,0.28,0,23.9,8.4,57.3,1424.0,5.04,7144.971788184121,0.02668925258465163,178.11999999999998
evt_2684d93f,ZONE_C02,-1.99404,34.70789,17.4,55.7,1.4,19,995.7,16809.2,32468.4,1421.9,3,1,Short Dry,Zebra,2,0.46,0,23.9,8.4,57.3,1402.5,1.79,3288.4237892286005,0.04392522630529794,218.06
evt_bdf8c816,ZONE_C01,-1.90096,34.69433,18.7,58.5,0.0,19,1019.8,16246.4,35710.4,1378.1,3,1,Short Dry,Zebra,1,0.51,1,23.9,8.4,57.3,1373.4,7.62,0.0,1.1340711366812632,129.56
evt_bd11c375,ZONE_D03,-1.82521,35.09616,21.1,61.8,0.0,31,44029.2,33034.5,22179.8,1469.0,3,1,Short Dry,Zebra,4,0.26,0,23.9,8.4,57.3,1456.7,8.18,637.0256724382493,0.06773455463606516,42.91
evt_ff328252,ZONE_D02,-1.72048,34.7235,17.0,60.2,0.0,26,2649.5,12266.7,43707.1,1313.6,3,1,Short Dry,Rhino,5,0.39,1,23.9,8.4,57.3,1329.4,0.61,0.0,0.027364897872323973,197.38
evt_60c66cc5,ZONE_D05,-1.76975,35.31334,18.4,54.8,0.0,40,58962.0,49471.8,21190.8,1379.6,3,1,Short Dry,Zebra,11,0.42,0,23.9,8.4,57.3,1362.0,7.14,0.0,0.029769579346994673,122.15
evt_12c7b1a4,ZONE_B05,-2.15117,35.38808,18.3,62.3,0.0,37,16585.7,21592.4,46284.4,1291.4,3,1,Short Dry,Lion,6,0.4,0,23.9,8.4,57.3,1333.9,1.58,0.0,0.07973511477792733,147.71
evt_290c441c,ZONE_E04,-1.64207,35.1884,19.4,59.1,,40,54285.0,46603.7,23980.4,1307.7,3,1,Short Dry,Zebra,10,0.3,0,23.9,8.4,57.3,1328.8,3.7,644.1231087452755,0.02303091536010182,164.53
evt_326487b2,ZONE_C01,-1.99763,34.59208,17.3,54.0,3.3,33,12024.4,11417.2,44750.4,1353.0,3,1,Short Dry,Buffalo,1,0.41,0,23.9,8.4,57.3,1358.5,0.84,0.0,0.22893872195494389,0.0
evt_cd5cc515,ZONE_B05,-2.15195,35.43228,20.4,63.3,17.5,32,16478.4,26357.2,50920.8,1364.3,3,1,Short Dry,Zebra,6,0.27,0,23.9,8.4,57.3,1333.9,1.58,8842.948553023625,0.02940793376915875,19.35
evt_13447463,ZONE_D01,-1.75832,34.52603,19.4,62.3,0.0,36,19351.1,30800.2,59134.1,1329.6,3,1,Short Dry,Buffalo,3,0.38,0,23.9,8.4,57.3,1299.6,4.45,0.0,0.035843861077308005,141.29
evt_3af85506,ZONE_D03,-1.84344,35.08906,18.5,51.7,0.0,32,43240.8,32486.8,20025.8,1422.6,3,1,Short Dry,Lion,4,0.28,0,23.9,8.4,57.3,1456.7,8.18,0.0,0.049649844868441845,201.16000000000003
evt_2f95ad8f,ZONE_C03,-2.04443,34.92815,18.3,61.3,0.0,39,25363.4,30684.8,9389.5,1522.7,3,1,Short Dry,Buffalo,2,0.32,0,23.9,8.4,57.3,1521.0,6.39,0.0,0.041108660580831166,89.45
evt_d1e50743,ZONE_A03,-2.48035,35.08934,18.1,59.8,0.0,39,20055.8,33510.3,54326.9,1301.7,3,1,Short Dry,Elephant,2,0.4,0,23.9,8.4,57.3,1308.1,4.79,3004.255928314549,0.03323327300990003,126.24
evt_79b70c3e,ZONE_A04,-2.42748,35.26465,18.1,60.9,0.0,34,14214.5,26294.5,55893.8,1285.0,3,1,Short Dry,Buffalo,6,0.39,0,23.9,8.4,57.3,1326.1,1.86,0.0,0.12394179141188573,96.09
evt_cf53f385,ZONE_D01,-1.71932,34.58358,20.8,53.6,0.0,33,12952.0,25671.8,55819.8,1273.2,3,1,Short Dry,Zebra,3,0.37,0,23.9,8.4,57.3,1306.0,3.17,0.0,1.28270826842861,129.56
evt_3b62e06a,ZONE_A03,-2.37952,34.93919,16.6,57.7,0.0,32,8908.6,35187.3,37752.4,1365.1,3,1,Short Dry,Zebra,2,0.3,0,23.9,8.4,57.3,1363.1,1.26,0.0,0.02589715933726498,191.94
evt_7ecb0253,ZONE_D05,-1.75525,35.47029,19.0,62.3,2.3,36,60582.3,57861.4,18948.6,1260.8,3,1,Short Dry,Elephant,11,0.35,1,23.9,8.4,57.3,1300.0,3.58,10285.859682195947,0.08915243640876762,104.29
evt_97b2cf35,ZONE_C03,-1.94831,34.9086,17.5,59.4,0.0,39,23182.5,20436.5,11670.1,1513.0,3,1,Short Dry,Zebra,2,0.32,0,23.9,8.4,57.3,1470.2,11.13,0.0,0.8288838249759846,140.66
evt_911c2a36,ZONE_A04,-2.40145,35.24139,18.9,61.3,0.0,37,11305.6,22867.8,52077.9,1296.2,3,1,Short Dry,Buffalo,6,0.27,0,23.9,8.4,57.3,1326.6,3.81,10413.1171574436,0.10932221091180021,78.94
evt_6d46b3dd,ZONE_D01,-1.75027,34.68805,19.2,56.3,0.0,23,1456.6,13615.7,44418.5,1383.0,3,1,Short Dry,Zebra,3,0.42,0,24.3,0.0,47.2,1355.4,6.44,0.0,0.0335789513833506,115.14
evt_476c6900,ZONE_D04,-1.89053,35.16975,17.9,59.2,0.0,32,45532.6,34575.1,22450.3,1386.3,3,1,Short Dry,Zebra,15,0.32,0,24.3,0.0,47.2,1433.0,0.94,0.0,0.07244675173035582,175.82
evt_27af9c92,ZONE_B01,-2.17982,34.51873,17.5,59.5,10.5,37,13364.8,12661.9,26095.0,1327.4,3,1,Short Dry,Zebra,31,0.33,0,24.3,0.0,47.2,1304.2,1.88,0.0,0.2263782618463189,25.28
evt_2c2ea10f,ZONE_D03,-1.86615,34.93271,18.1,59.6,0.0,36,25862.4,16481.2,16656.6,1526.8,3,1,Short Dry,Buffalo,4,0.32,0,24.3,0.0,47.2,1470.2,11.13,8240.664459931935,0.020414663328025405,91.71000000000001
evt_94b68509,ZONE_C02,-1.91481,34.88044,16.8,58.3,2.1,34,20066.9,15585.0,16317.6,1524.6,3,1,Short Dry,Lion,2,0.38,0,24.3,0.0,47.2,1470.2,11.13,9510.590973583061,0.05112904663427521,41.26
evt_d5644262,ZONE_C04,-2.00096,35.29795,16.8,58.3,5.2,32,33252.1,24663.2,33110.2,1356.3,3,1,Short Dry,Zebra,3,0.3,0,24.3,0.0,47.2,1382.9,6.96,0.0,0.4781757499027679,94.75999999999999
evt_58e36427,ZONE_E03,-1.56846,35.07145,19.0,60.2,0.0,37,41295.6,39662.3,36687.2,1342.1,3,1,Short Dry,Lion,3,0.41,0,24.3,0.0,47.2,1344.0,1.3,0.0,0.060205220030021406,82.8
evt_8ed46dd0,ZONE_E03,-1.54378,35.07591,19.6,59.5,0.0,37,41785.5,41858.8,36562.0,1346.8,3,1,Short Dry,Buffalo,3,0.43,0,24.3,0.0,47.2,1308.9,0.51,0.0,0.13350077927541004,176.33999999999997
evt_f807228b,ZONE_B01,-2.22744,34.60428,19.1,63.9,0.0,36,8071.9,14178.9,19193.4,1301.7,3,1,Short Dry,Zebra,31,0.35,0,24.3,0.0,47.2,1323.2,3.61,7943.301959779923,0.16784192078942406,76.55000000000001
evt_b5625724,ZONE_B04,-2.21106,35.16135,17.3,64.2,0.0,49,9932.1,4467.4,29533.9,1412.9,3,1,Short Dry,Zebra,0,0.41,0,24.3,0.0,47.2,1404.9,2.58,10255.425349981375,0.01955243168235503,121.99000000000001
evt_b349b90f,ZONE_C02,-1.90182,34.78423,18.1,65.0,0.0,37,9386.9,11456.5,26347.4,1442.2,3,1,Short Dry,Buffalo,2,0.39,0,24.3,0.0,47.2,1433.8,0.8,0.0,0.2924623398093267,204.69
evt_c1c6c99e,ZONE_E03,-1.60998,35.01089,18.0,64.3,0.0,38,34566.6,31556.8,43264.8,1317.6,3,1,Short Dry,Zebra,3,0.36,0,24.3,0.0,47.2,1353.6,5.39,2746.8390588006155,3.20647165407665,70.02
evt_04089aa2,ZONE_C05,-2.08259,35.4935,16.0,59.8,0.0,35,24185.8,35129.2,54658.3,1347.1,4,1,Short Dry,Elephant,3,0.3,0,24.3,0.0,47.2,1315.5,1.08,0.0,0.08774336398635968,70.46000000000001
evt_2521df47,ZONE_A05,-2.4113,35.41126,17.0,60.5,4.2,37,12400.9,33210.5,64650.6,1286.8,4,1,Short Dry,Lion,4,0.31,0,24.3,0.0,47.2,1297.3,4.71,0.0,0.07185939254617302,154.69
evt_8860f34f,ZONE_B03,-2.13692,35.03882,18.1,56.7,0.0,34,18156.8,19234.3,15823.9,1441.5,4,1,Short Dry,Zebra,4,0.35,0,24.3,0.0,47.2,1512.2,8.28,6977.903774807909,0.03211156792882291,66.82000000000001
evt_6c17e179,ZONE_B01,-2.12306,34.69517,19.7,55.2,0.0,25,1194.3,10882.0,32559.9,1338.6,4,1,Short Dry,Elephant,31,0.51,1,24.3,0.0,47.2,1374.6,6.05,0.0,0.08240461813438245,235.11
evt_0c7100f5,ZONE_B01,-2.20685,34.56617,19.3,57.6,3.1,36,10372.1,12461.9,21803.5,1322.9,4,1,Short Dry,Buffalo,31,0.36,0,24.3,0.0,47.2,1323.2,3.61,0.0,3.1758134547987975,261.26000000000005
evt_ad46ceb3,ZONE_C01,-1.92348,34.52028,19.8,59.7,0.0,39,19980.7,21534.4,53721.6,1314.5,4,1,Short Dry,Zebra,1,0.36,0,24.3,0.0,47.2,1316.0,0.63,5366.283417270128,0.025103304278426265,128.20999999999998
evt_a5b2919d,ZONE_C01,-2.02395,34.69462,16.3,59.8,0.0,23,952.0,13493.1,34040.2,1371.3,4,1,Short Dry,Buffalo,1,0.49,1,24.3,0.0,47.2,1402.5,1.79,0.0,0.08272735702050711,169.75
evt_201fe084,ZONE_E05,-1.52413,35.44519,20.3,57.8,0.0,33,82833.0,77996.6,9818.0,1299.7,4,1,Short Dry,Zebra,12,0.3,0,24.3,0.0,47.2,1282.3,0.34,915.1325861633401,0.02310552373853025,294.87
evt_82bd6fed,ZONE_E01,-1.52283,34.6334,17.9,62.5,0.0,38,7407.9,35955.3,66898.7,1272.4,4,1,Short Dry,Zebra,2,0.39,0,24.3,0.0,47.2,1273.2,0.84,0.0,0.034717392101244984,137.37
evt_79369085,ZONE_E03,-1.53707,34.95062,20.0,57.2,0.0,35,27861.1,33690.2,50437.4,1309.7,4,1,Short Dry,Elephant,3,0.41,0,24.3,0.0,47.2,1340.6,4.23,0.0,0.040891929761356235,283.84000000000003
evt_e783dad5,ZONE_A04,-2.4738,35.2518,19.1,57.7,0.0,32,19329.5,30984.7,59652.3,1320.4,4,1,Short Dry,Zebra,6,0.39,0,24.3,0.0,47.2,1299.6,2.34,5211.058672641514,0.8511862466951519,132.35
evt_45064f49,ZONE_D01,-1.73449,34.60044,20.8,57.7,0.0,31,11121.2,23345.1,53324.3,1342.3,4,1,Short Dry,Elephant,3,0.34,1,24.3,0.0,47.2,1306.0,3.17,9476.590424600523,0.030383122590030273,73.38
evt_2ccb2a64,ZONE_C04,-1.99692,35.25659,19.9,58.8,0.0,35,33701.8,23441.2,28516.7,1376.1,4,1,Short Dry,Buffalo,3,0.35,0,24.3,0.0,47.2,1382.9,6.96,0.0,0.10832748901517303,172.01
evt_bb608ed4,ZONE_D01,-1.82246,34.65079,18.9,58.0,0.0,35,5487.5,16769.8,43541.2,1371.4,4,1,Short Dry,Rhino,3,0.36,0,24.3,0.0,47.2,1355.4,6.44,0.0,0.052489130486374436,21.3
evt_894cf82b,ZONE_A03,-2.48245,34.95698,20.3,62.4,0.0,35,20306.7,41417.2,40704.2,1327.8,4,1,Short Dry,Elephant,2,0.38,0,24.3,0.0,47.2,1309.9,2.88,0.0,0.03454648005386518,96.28
evt_dd674e2b,ZONE_D03,-1.80638,35.01765,18.6,60.3,0.0,31,35303.3,24199.8,21618.5,1440.9,4,1,Short Dry,Zebra,4,0.32,0,25.6,0.0,49.7,1448.8,1.5,159.48826526030962,0.034445138831655335,59.42
evt_609fce0f,ZONE_B05,-2.1747,35.37089,19.2,59.6,0.0,38,13951.8,19195.5,45562.7,1366.8,4,1,Short Dry,Rhino,6,0.36,1,25.6,0.0,49.7,1333.9,1.58,0.0,0.03958639552658726,89.53999999999999
evt_f93ae429,ZONE_A04,-2.47481,35.20862,21.8,61.2,0.0,37,19447.8,30572.1,57660.5,1322.2,4,1,Short Dry,Zebra,6,0.4,0,25.6,0.0,49.7,1307.0,2.72,0.0,0.16739118503280614,81.55
evt_bc2f92f8,ZONE_E01,-1.59904,34.55495,20.4,58.9,0.0,38,16125.6,35229.7,66590.8,1280.9,4,1,Short Dry,Rhino,2,0.3,0,25.6,0.0,49.7,1323.6,4.29,0.0,0.0772825353741053,92.59
evt_4e575e49,ZONE_B05,-2.28836,35.4129,20.3,59.7,2.5,19,1429.5,25614.3,55974.0,1329.5,4,1,Short Dry,Buffalo,6,0.41,0,25.6,0.0,49.7,1316.3,1.31,0.0,0.34979343276120795,60.769999999999996
evt_6c76bbf0,ZONE_E01,-1.50276,34.66422,20.1,55.5,0.0,34,3989.4,36334.0,66706.7,1301.0,4,1,Short Dry,Zebra,2,0.4,0,25.6,0.0,49.7,1295.0,1.66,0.0,0.2516382090424014,26.18
evt_929a9c2c,ZONE_D05,-1.85177,35.44888,18.9,56.7,0.0,39,49853.9,47584.5,28517.5,1359.2,4,1,Short Dry,Buffalo,11,0.39,0,25.6,0.0,49.7,1332.8,3.88,2030.0618905016831,0.022058599304813943,135.5
evt_bbaafca0,ZONE_B02,-2.11678,34.87247,19.9,57.0,0.0,33,19171.0,30333.9,19221.7,1411.2,4,1,Short Dry,Zebra,33,0.34,1,25.6,0.0,49.7,1473.9,2.17,0.0,0.026961563670696305,92.72
evt_15714366,ZONE_D05,-1.86862,35.37252,19.2,55.7,0.0,37,47970.1,41536.3,30025.4,1356.9,4,1,Short Dry,Zebra,11,0.42,0,25.6,0.0,49.7,1332.8,3.88,0.0,0.11018132323395534,27.02
evt_31f7f4d1,ZONE_C01,-1.99448,34.63177,16.8,60.7,0.0,35,7600.0,12253.0,40924.9,1374.9,4,1,Short Dry,Buffalo,1,0.37,0,25.6,0.0,49.7,1358.5,0.84,0.0,0.057812651298036574,78.83
evt_58299efb,ZONE_C02,-1.95544,34.89345,17.8,60.7,0.0,30,21510.0,20164.7,12835.6,1534.1,4,1,Short Dry,Zebra,2,0.32,0,25.6,0.0,49.7,1521.0,6.39,6543.197015303107,4.662466948435136,140.54000000000002
evt_0ab86573,ZONE_C01,-1.90353,34.6241,20.0,55.5,0.0,39,8451.1,22009.6,43129.5,1305.9,4,1,Short Dry,Zebra,1,0.34,0,25.6,0.0,49.7,1340.9,0.72,0.0,0.21200789399634598,70.33
evt_974a7025,ZONE_B03,-2.24189,34.9787,21.1,56.3,0.0,29,6543.6,25026.1,27001.1,1431.0,4,1,Short Dry,Lion,4,0.39,0,25.6,0.0,49.7,1457.7,8.02,0.0,0.4717899646425942,229.66
evt_2ab4dcdc,ZONE_C01,-1.95457,34.58748,23.1,59.1,0.0,36,12519.9,16230.6,46120.3,1389.6,4,1,Short Dry,Buffalo,1,0.39,0,25.6,0.0,49.7,1358.5,0.84,9222.040391870672,0.024962352897397743,103.15
evt_ad6e4bc2,ZONE_B03,-2.21533,34.94137,18.9,62.0,0.0,36,9453.3,28787.8,24813.7,1437.2,4,1,Short Dry,Zebra,4,0.37,0,25.6,0.0,49.7,1433.9,5.67,0.0,0.7376634280978629,54.4
evt_0a91d1b0,ZONE_B05,-2.11445,35.46702,19.2,60.4,0.0,37,20650.8,31157.6,53433.9,1350.0,4,1,Short Dry,Zebra,6,0.39,0,25.6,0.0,49.7,1315.5,1.08,0.0,0.03489271604574971,177.68
evt_a6d9738c,ZONE_C04,-2.07233,35.26253,18.8,63.2,0.0,36,25329.1,15805.1,30261.5,1387.9,4,1,Short Dry,Buffalo,3,0.34,0,25.6,0.0,49.7,1386.3,2.49,0.0,0.06223587104098317,185.57
evt_ba0f26f0,ZONE_E05,-1.63816,35.40907,20.6,60.4,,36,73600.9,66654.9,4361.0,1269.1,4,1,Short Dry,Elephant,12,0.34,0,25.6,0.0,49.7,1299.5,2.3,3910.384438831777,0.027767090281399773,181.63
evt_ce232a8c,ZONE_A01,-2.42593,34.61115,19.6,56.0,0.0,31,9906.8,36262.4,3137.5,1329.8,4,1,Short Dry,Lion,24,0.33,0,25.6,0.0,49.7,1311.1,4.25,0.0,0.04730918394915317,125.47999999999999
evt_2282360a,ZONE_B04,-2.17306,35.19423,19.5,62.2,0.0,57,14115.4,3063.6,28916.0,1404.9,4,1,Short Dry,Zebra,0,0.43,0,25.6,0.0,49.7,1404.9,2.58,0.0,0.1238323327298136,60.480000000000004
evt_2ab182c6,ZONE_E02,-1.54939,34.88778,18.3,57.8,0.0,35,20894.7,29524.9,51634.0,1305.9,4,1,Short Dry,Elephant,1,0.27,0,25.6,0.0,49.7,1315.2,3.62,4066.5240383023715,0.07088255140422561,122.14
evt_f4489225,ZONE_D03,-1.89143,34.93193,19.5,58.2,0.0,38,25779.0,17842.4,14246.6,1476.2,4,1,Short Dry,Zebra,4,0.43,0,25.6,0.0,49.7,1470.2,11.13,0.0,0.03947106530782833,178.72
evt_4611bad6,ZONE_A03,-2.34009,35.09768,21.9,55.0,0.0,33,4504.5,19284.2,39342.8,1390.7,4,1,Short Dry,Zebra,2,0.39,0,25.6,0.0,49.7,1386.0,4.43,0.0,0.056875823305889237,183.92000000000002
evt_2dead7e1,ZONE_A05,-2.37796,35.42196,19.8,55.6,8.3,30,8678.1,31618.5,62964.3,1281.2,5,1,Short Dry,Zebra,4,0.13,0,25.6,0.0,49.7,1297.3,4.71,0.0,0.30410159776613005,165.69
evt_120f726b,ZONE_D04,-1.77404,35.21743,19.7,57.4,0.0,39,57516.9,46483.7,28040.7,1367.2,5,1,Short Dry,Zebra,15,0.25,0,25.6,0.0,49.7,1393.6,2.04,2734.501869369912,0.08010176572073165,71.65
evt_5bf950c1,ZONE_E04,-1.50995,35.18011,20.3,58.3,0.0,40,53378.8,53152.3,26413.4,1346.1,5,1,Short Dry,Zebra,10,0.25,0,25.6,0.0,49.7,1309.8,2.61,0.0,0.07240412025871876,90.18
evt_c6b14013,ZONE_E02,-1.62788,34.84088,20.4,63.6,0.0,38,15670.1,19671.1,44999.1,1369.0,5,1,Short Dry,Zebra,1,0.21,0,25.4,0.0,55.8,1334.4,2.64,0.0,0.06410716567552935,162.52999999999997
evt_604b0493,ZONE_D03,-1.70257,34.96928,18.5,52.7,4.0,37,29930.1,21710.5,33248.0,1374.4,5,1,Short Dry,Rhino,4,0.16,0,25.4,0.0,55.8,1395.3,7.81,0.0,1.7175022672179492,124.96000000000001
evt_29c0e0d2,ZONE_D01,-1.81211,34.59066,19.8,59.9,0.0,37,12170.0,23304.7,50059.1,1270.1,5,1,Short Dry,Elephant,3,0.16,0,25.4,0.0,55.8,1322.0,2.78,0.0,0.02848458089734986,187.19
evt_13dbf81c,ZONE_D01,-1.88478,34.60387,20.5,53.3,0.0,35,10688.1,23748.2,45848.3,1352.2,5,1,Short Dry,Buffalo,3,0.24,0,25.4,0.0,55.8,1340.9,0.72,0.0,0.1633900290412141,118.72
evt_771543e5,ZONE_E05,-1.68221,35.48691,22.2,53.2,0.0,37,68699.4,65814.4,13300.3,1307.5,5,1,Short Dry,Buffalo,12,0.22,0,25.4,0.0,55.8,1287.3,0.93,0.0,0.3036324399539029,151.63
evt_79025296,ZONE_D02,-1.7151,34.73961,18.1,56.2,0.0,30,4524.5,11583.0,42907.1,1342.6,5,1,Short Dry,Zebra,5,0.25,0,25.4,0.0,55.8,1329.4,0.61,0.0,0.03502450749749729,159.74
evt_8b6d6446,ZONE_E05,-1.56689,35.34635,20.7,61.5,0.0,38,71846.7,66025.9,7008.6,1322.5,5,1,Short Dry,Zebra,12,0.21,0,25.4,0.0,55.8,1318.0,1.2,757.3797120484418,0.06887120995494131,202.42
evt_df52cba8,ZONE_A01,-2.43636,34.53317,18.4,53.5,0.0,30,15186.2,38131.3,8453.5,1280.5,5,1,Short Dry,Zebra,24,0.2,0,25.4,0.0,55.8,1273.0,1.6,0.0,0.045190233788644264,120.41
evt_4d758bc1,ZONE_E01,-1.66863,34.60451,21.2,52.3,0.0,34,10630.5,26181.9,57355.7,1271.6,5,1,Short Dry,Zebra,2,0.16,0,25.4,0.0,55.8,1306.0,3.17,9061.106989291742,0.02258094051990837,91.47
evt_ee254b24,ZONE_C03,-2.00619,35.07511,19.0,56.7,0.0,33,32673.2,25632.7,8375.3,1485.4,5,1,Short Dry,Lion,2,0.24,0,25.4,0.0,55.8,1507.4,1.12,0.0,0.06785208012985798,61.62
evt_d4acb1de,ZONE_A04,-2.42439,35.24809,20.6,54.4,0.0,31,13854.0,25517.2,54651.8,1341.6,5,1,Short Dry,Elephant,6,0.14,0,25.4,0.0,55.8,1326.6,3.81,0.0,0.05616578401076808,66.25
evt_fc9b4e34,ZONE_A03,-2.33012,35.00989,20.4,59.9,1.6,27,3349.3,25602.7,36724.0,1355.6,5,1,Short Dry,Zebra,2,0.23,0,25.4,0.0,55.8,1375.5,7.29,3264.3103625435597,0.059916523478843964,125.14
evt_268b186e,ZONE_E02,-1.5696,34.87909,20.2,56.0,0.0,33,19927.9,27085.2,49709.1,1365.8,5,1,Short Dry,Zebra,1,0.2,0,25.4,0.0,55.8,1348.6,6.33,0.0,0.04129468028092186,119.03999999999999
evt_f61e899c,ZONE_B04,-2.26308,35.20691,22.7,58.4,0.0,37,4186.7,7055.6,37206.6,1302.9,5,1,Short Dry,Zebra,0,0.23,0,25.4,0.0,55.8,1363.3,4.63,0.0,0.03418980020855166,362.78
evt_c7372345,ZONE_C04,-2.01498,35.11442,18.2,54.8,0.0,39,31693.5,22664.5,12823.9,1547.9,5,1,Short Dry,Elephant,3,0.2,0,25.4,0.0,55.8,1507.4,1.12,0.0,0.030092338263809595,120.73
evt_04a0bc29,ZONE_D02,-1.72551,34.82584,19.3,53.9,0.0,36,13986.4,8766.0,36141.5,1431.1,5,1,Short Dry,Zebra,5,0.2,0,25.4,0.0,55.8,1365.7,5.55,0.0,0.03380114349523608,1.33
evt_a11f748c,ZONE_D04,-1.88493,35.19873,19.0,59.3,0.0,35,46156.8,35034.4,25523.5,1425.1,5,1,Short Dry,Zebra,15,0.14,0,25.4,0.0,55.8,1433.0,0.94,0.0,0.41932418627434753,198.59
evt_7b205049,ZONE_A04,-2.43591,35.22471,21.0,53.7,0.0,39,15152.6,26374.7,54523.2,1333.2,5,1,Short Dry,Buffalo,6,0.25,0,25.4,0.0,55.8,1326.6,3.81,1751.6523504054699,0.027411439223898118,116.64
evt_7b872712,ZONE_D05,-1.72227,35.39826,20.4,49.4,0.0,35,64240.4,57508.8,13597.4,1353.0,5,1,Short Dry,Buffalo,11,0.15,0,25.4,0.0,55.8,1301.2,1.71,0.0,0.04618873217788393,75.0
evt_966e2c9a,ZONE_A03,-2.44772,34.99377,20.6,53.9,0.0,38,16431.7,35829.4,44066.6,1258.0,5,1,Short Dry,Zebra,2,0.16,0,25.4,0.0,55.8,1366.4,0.97,0.0,0.050308455360497314,96.23
evt_d4d6df8a,ZONE_C05,-1.9065,35.35615,20.2,59.0,0.0,33,43754.9,36961.5,34428.3,1359.3,5,1,Short Dry,Zebra,3,0.17,0,25.4,0.0,55.8,1332.8,3.88,0.0,0.08486540842492583,0.0
evt_293bee8a,ZONE_A02,-2.31007,34.84993,21.8,58.4,5.1,26,1167.5,36287.6,29513.2,1405.6,5,1,Short Dry,Zebra,20,0.27,0,25.4,0.0,55.8,1365.2,2.17,10037.80553614435,0.030485714652663188,166.61999999999998
evt_771140b5,ZONE_E01,-1.63285,34.53571,20.1,59.6,4.0,40,18294.5,34760.8,65797.7,1315.5,5,1,Short Dry,Zebra,2,0.16,0,25.4,0.0,55.8,1285.0,2.34,0.0,0.031136989792026875,96.59
evt_a1db9260,ZONE_C03,-2.06756,35.05436,19.7,58.2,0.0,36,25848.5,21880.3,9640.3,1546.4,5,1,Short Dry,Zebra,2,0.2,0,25.4,0.0,55.8,1469.8,9.93,0.0,0.05526606722100882,1.72
evt_b80e0125,ZONE_E01,-1.69563,34.58347,20.9,54.3,0.0,36,12986.0,26718.3,57344.8,1275.7,5,1,Short Dry,Zebra,2,0.16,0,25.4,0.0,55.8,1306.0,3.17,13172.270636676501,0.019063541834809017,80.66999999999999
evt_79ef29d9,ZONE_B02,-2.14769,34.70064,18.9,57.6,0.0,16,601.4,12377.0,30201.9,1386.0,5,1,Short Dry,None Detected,33,0.37,1,25.4,0.0,55.8,1374.6,6.05,0.0,0.06941821725445518,0.0
evt_23aca2a5,ZONE_C01,-1.9921,34.65396,18.9,59.9,13.6,32,5122.6,13412.7,38464.5,1401.7,5,1,Short Dry,Zebra,1,0.25,0,24.0,0.0,58.9,1402.5,1.79,8463.874830211482,0.1851149069088953,71.72
evt_8d01f8a2,ZONE_B01,-2.17556,34.68511,20.6,55.9,0.0,20,1670.9,12650.3,26687.8,1343.8,5,1,Short Dry,Buffalo,31,0.28,1,24.0,0.0,58.9,1373.9,2.73,0.0,0.05323057629506449,53.2
evt_7ccf6d34,ZONE_C04,-2.05088,35.14973,19.9,56.1,0.0,33,27703.7,17497.3,17574.5,1452.9,5,1,Short Dry,Zebra,3,0.22,0,24.0,0.0,58.9,1469.8,9.93,0.0,0.05946496206748201,0.0
evt_746ffa0d,ZONE_B04,-2.2862,35.18173,22.0,49.7,0.0,23,1788.0,9797.5,37689.8,1381.0,5,1,Short Dry,Zebra,0,0.23,0,24.0,0.0,58.9,1363.3,4.63,0.0,0.1274318141404423,245.86999999999998
evt_50370167,ZONE_B01,-2.21954,34.59537,20.0,54.0,5.6,35,8977.7,13301.8,20073.2,1359.2,5,1,Short Dry,Buffalo,31,0.21,0,24.0,0.0,58.9,1323.2,3.61,711.5294335687822,0.0425781597717582,199.17000000000002
evt_61bdc055,ZONE_A02,-2.37973,34.84155,19.9,57.7,4.4,37,8885.6,41082.9,26930.4,1331.1,5,1,Short Dry,Elephant,20,0.18,0,24.0,0.0,58.9,1331.2,2.06,0.0,0.034400149672666476,297.91999999999996
evt_5c7afe61,ZONE_E01,-1.63577,34.60424,18.5,55.3,,37,10672.5,28405.5,59790.3,1297.1,5,1,Short Dry,Zebra,2,0.19,0,24.0,0.0,58.9,1323.6,4.29,0.0,0.07326050410043256,189.23000000000002
evt_9531364f,ZONE_E04,-1.55903,35.26809,19.5,60.8,0.0,35,63145.8,58521.1,15353.5,1297.7,5,1,Short Dry,Zebra,10,0.25,0,24.0,0.0,58.9,1318.0,1.2,0.0,0.04857971318807456,80.36
